Series Name,Series Code,Country Name,Country Code,2020 [YR2020]
Battle-related deaths (number of people),VC.BTL.DETH,Armenia,ARM,10
Battle-related deaths (number of people),VC.BTL.DETH,Aruba,ABW,..
Battle-related deaths (number of people),VC.BTL.DETH,Australia,AUS,..
Battle-related deaths (number of people),VC.BTL.DETH,Austria,AUT,..
Battle-related deaths (number of people),VC.BTL.DETH,Azerbaijan,AZE,7623
Battle-related deaths (number of people),VC.BTL.DETH,"Bahamas, The",BHS,..
Battle-related deaths (number of people),VC.BTL.DETH,Bahrain,BHR,..
Battle-related deaths (number of people),VC.BTL.DETH,Bangladesh,BGD,2
Battle-related deaths (number of people),VC.BTL.DETH,Barbados,BRB,..
Battle-related deaths (number of people),VC.BTL.DETH,Belarus,BLR,..
Battle-related deaths (number of people),VC.BTL.DETH,Belgium,BEL,..
Battle-related deaths (number of people),VC.BTL.DETH,Belize,BLZ,..
Battle-related deaths (number of people),VC.BTL.DETH,Benin,BEN,..
Battle-related deaths (number of people),VC.BTL.DETH,Bermuda,BMU,..
Battle-related deaths (number of people),VC.BTL.DETH,Bhutan,BTN,..
Battle-related deaths (number of people),VC.BTL.DETH,Bolivia,BOL,..
Battle-related deaths (number of people),VC.BTL.DETH,Bosnia and Herzegovina,BIH,..
Battle-related deaths (number of people),VC.BTL.DETH,Botswana,BWA,..
Battle-related deaths (number of people),VC.BTL.DETH,Brazil,BRA,..
Battle-related deaths (number of people),VC.BTL.DETH,British Virgin Islands,VGB,..
Battle-related deaths (number of people),VC.BTL.DETH,Brunei Darussalam,BRN,..
Battle-related deaths (number of people),VC.BTL.DETH,Bulgaria,BGR,..
Battle-related deaths (number of people),VC.BTL.DETH,Burkina Faso,BFA,509
Battle-related deaths (number of people),VC.BTL.DETH,Burundi,BDI,63
Battle-related deaths (number of people),VC.BTL.DETH,Cabo Verde,CPV,..
Battle-related deaths (number of people),VC.BTL.DETH,Cambodia,KHM,..
Battle-related deaths (number of people),VC.BTL.DETH,Cameroon,CMR,429
Battle-related deaths (number of people),VC.BTL.DETH,Canada,CAN,..
Battle-related deaths (number of people),VC.BTL.DETH,Cayman Islands,CYM,..
Battle-related deaths (number of people),VC.BTL.DETH,Central African Republic,CAF,57
Battle-related deaths (number of people),VC.BTL.DETH,Chad,TCD,196
Battle-related deaths (number of people),VC.BTL.DETH,Channel Islands,CHI,..
Battle-related deaths (number of people),VC.BTL.DETH,Chile,CHL,..
Battle-related deaths (number of people),VC.BTL.DETH,China,CHN,..
Battle-related deaths (number of people),VC.BTL.DETH,Colombia,COL,28
Battle-related deaths (number of people),VC.BTL.DETH,Comoros,COM,..
Battle-related deaths (number of people),VC.BTL.DETH,"Congo, Dem. Rep.",COD,1149
Battle-related deaths (number of people),VC.BTL.DETH,"Congo, Rep.",COG,0
Battle-related deaths (number of people),VC.BTL.DETH,Costa Rica,CRI,..
Battle-related deaths (number of people),VC.BTL.DETH,Cote d'Ivoire,CIV,..
Battle-related deaths (number of people),VC.BTL.DETH,Croatia,HRV,..
Battle-related deaths (number of people),VC.BTL.DETH,Cuba,CUB,..
Battle-related deaths (number of people),VC.BTL.DETH,Curacao,CUW,..
Battle-related deaths (number of people),VC.BTL.DETH,Cyprus,CYP,..
Battle-related deaths (number of people),VC.BTL.DETH,Czech Republic,CZE,..
Battle-related deaths (number of people),VC.BTL.DETH,Denmark,DNK,..
Battle-related deaths (number of people),VC.BTL.DETH,Djibouti,DJI,..
Battle-related deaths (number of people),VC.BTL.DETH,Dominica,DMA,..
Battle-related deaths (number of people),VC.BTL.DETH,Dominican Republic,DOM,..
Battle-related deaths (number of people),VC.BTL.DETH,Ecuador,ECU,..
Battle-related deaths (number of people),VC.BTL.DETH,"Egypt, Arab Rep.",EGY,327
Battle-related deaths (number of people),VC.BTL.DETH,El Salvador,SLV,..
Battle-related deaths (number of people),VC.BTL.DETH,Equatorial Guinea,GNQ,..
Battle-related deaths (number of people),VC.BTL.DETH,Eritrea,ERI,..
Battle-related deaths (number of people),VC.BTL.DETH,Estonia,EST,..
Battle-related deaths (number of people),VC.BTL.DETH,Eswatini,SWZ,..
Battle-related deaths (number of people),VC.BTL.DETH,Ethiopia,ETH,1343
Battle-related deaths (number of people),VC.BTL.DETH,Faroe Islands,FRO,..
Battle-related deaths (number of people),VC.BTL.DETH,Fiji,FJI,..
Battle-related deaths (number of people),VC.BTL.DETH,Finland,FIN,..
Battle-related deaths (number of people),VC.BTL.DETH,France,FRA,..
Battle-related deaths (number of people),VC.BTL.DETH,French Polynesia,PYF,..
Battle-related deaths (number of people),VC.BTL.DETH,Gabon,GAB,..
Battle-related deaths (number of people),VC.BTL.DETH,"Gambia, The",GMB,..
Battle-related deaths (number of people),VC.BTL.DETH,Georgia,GEO,..
Battle-related deaths (number of people),VC.BTL.DETH,Germany,DEU,..
Battle-related deaths (number of people),VC.BTL.DETH,Ghana,GHA,..
Battle-related deaths (number of people),VC.BTL.DETH,Gibraltar,GIB,..
Battle-related deaths (number of people),VC.BTL.DETH,Greece,GRC,..
Battle-related deaths (number of people),VC.BTL.DETH,Greenland,GRL,..
Battle-related deaths (number of people),VC.BTL.DETH,Grenada,GRD,..
Battle-related deaths (number of people),VC.BTL.DETH,Guam,GUM,..
Battle-related deaths (number of people),VC.BTL.DETH,Guatemala,GTM,..
Battle-related deaths (number of people),VC.BTL.DETH,Guinea,GIN,..
Battle-related deaths (number of people),VC.BTL.DETH,Guinea-Bissau,GNB,..
Battle-related deaths (number of people),VC.BTL.DETH,Guyana,GUY,..
Battle-related deaths (number of people),VC.BTL.DETH,Haiti,HTI,..
Battle-related deaths (number of people),VC.BTL.DETH,Honduras,HND,..
Battle-related deaths (number of people),VC.BTL.DETH,"Hong Kong SAR, China",HKG,..
Battle-related deaths (number of people),VC.BTL.DETH,Hungary,HUN,..
Battle-related deaths (number of people),VC.BTL.DETH,Iceland,ISL,..
Battle-related deaths (number of people),VC.BTL.DETH,India,IND,584
Battle-related deaths (number of people),VC.BTL.DETH,Indonesia,IDN,..
Battle-related deaths (number of people),VC.BTL.DETH,"Iran, Islamic Rep.",IRN,204
Battle-related deaths (number of people),VC.BTL.DETH,Iraq,IRQ,858
Battle-related deaths (number of people),VC.BTL.DETH,Ireland,IRL,..
Battle-related deaths (number of people),VC.BTL.DETH,Isle of Man,IMN,..
Battle-related deaths (number of people),VC.BTL.DETH,Israel,ISR,..
Battle-related deaths (number of people),VC.BTL.DETH,Italy,ITA,..
Battle-related deaths (number of people),VC.BTL.DETH,Jamaica,JAM,..
Battle-related deaths (number of people),VC.BTL.DETH,Japan,JPN,..
Battle-related deaths (number of people),VC.BTL.DETH,Jordan,JOR,..
Battle-related deaths (number of people),VC.BTL.DETH,Kazakhstan,KAZ,..
Battle-related deaths (number of people),VC.BTL.DETH,Kenya,KEN,94
Battle-related deaths (number of people),VC.BTL.DETH,Kiribati,KIR,..
Battle-related deaths (number of people),VC.BTL.DETH,"Korea, Dem. People's Rep.",PRK,..
Battle-related deaths (number of people),VC.BTL.DETH,"Korea, Rep.",KOR,..
Battle-related deaths (number of people),VC.BTL.DETH,Kosovo,XKX,..
Battle-related deaths (number of people),VC.BTL.DETH,Kuwait,KWT,..
Battle-related deaths (number of people),VC.BTL.DETH,Kyrgyz Republic,KGZ,..
Battle-related deaths (number of people),VC.BTL.DETH,Lao PDR,LAO,..
Battle-related deaths (number of people),VC.BTL.DETH,Latvia,LVA,..
Battle-related deaths (number of people),VC.BTL.DETH,Lebanon,LBN,..
Battle-related deaths (number of people),VC.BTL.DETH,Lesotho,LSO,..
Battle-related deaths (number of people),VC.BTL.DETH,Liberia,LBR,..
Battle-related deaths (number of people),VC.BTL.DETH,Libya,LBY,668
Battle-related deaths (number of people),VC.BTL.DETH,Liechtenstein,LIE,..
Battle-related deaths (number of people),VC.BTL.DETH,Lithuania,LTU,..
Battle-related deaths (number of people),VC.BTL.DETH,Luxembourg,LUX,..
Battle-related deaths (number of people),VC.BTL.DETH,"Macao SAR, China",MAC,..
Battle-related deaths (number of people),VC.BTL.DETH,Madagascar,MDG,..
Battle-related deaths (number of people),VC.BTL.DETH,Malawi,MWI,..
Battle-related deaths (number of people),VC.BTL.DETH,Malaysia,MYS,..
Battle-related deaths (number of people),VC.BTL.DETH,Maldives,MDV,..
Battle-related deaths (number of people),VC.BTL.DETH,Mali,MLI,564
Battle-related deaths (number of people),VC.BTL.DETH,Malta,MLT,..
Battle-related deaths (number of people),VC.BTL.DETH,Marshall Islands,MHL,..
Battle-related deaths (number of people),VC.BTL.DETH,Mauritania,MRT,..
Battle-related deaths (number of people),VC.BTL.DETH,Mauritius,MUS,..
Battle-related deaths (number of people),VC.BTL.DETH,Mexico,MEX,..
Battle-related deaths (number of people),VC.BTL.DETH,"Micronesia, Fed. Sts.",FSM,..
Battle-related deaths (number of people),VC.BTL.DETH,Moldova,MDA,..
Battle-related deaths (number of people),VC.BTL.DETH,Monaco,MCO,..
Battle-related deaths (number of people),VC.BTL.DETH,Mongolia,MNG,..
Battle-related deaths (number of people),VC.BTL.DETH,Montenegro,MNE,..
Battle-related deaths (number of people),VC.BTL.DETH,Morocco,MAR,..
Battle-related deaths (number of people),VC.BTL.DETH,Mozambique,MOZ,924
Battle-related deaths (number of people),VC.BTL.DETH,Myanmar,MMR,158
Battle-related deaths (number of people),VC.BTL.DETH,Namibia,NAM,..
Battle-related deaths (number of people),VC.BTL.DETH,Nauru,NRU,..
Battle-related deaths (number of people),VC.BTL.DETH,Nepal,NPL,..
Battle-related deaths (number of people),VC.BTL.DETH,Netherlands,NLD,..
Battle-related deaths (number of people),VC.BTL.DETH,New Caledonia,NCL,..
Battle-related deaths (number of people),VC.BTL.DETH,New Zealand,NZL,..
Battle-related deaths (number of people),VC.BTL.DETH,Nicaragua,NIC,..
Battle-related deaths (number of people),VC.BTL.DETH,Niger,NER,512
Battle-related deaths (number of people),VC.BTL.DETH,Nigeria,NGA,1997
Battle-related deaths (number of people),VC.BTL.DETH,North Macedonia,MKD,..
Battle-related deaths (number of people),VC.BTL.DETH,Northern Mariana Islands,MNP,..
Battle-related deaths (number of people),VC.BTL.DETH,Norway,NOR,..
Battle-related deaths (number of people),VC.BTL.DETH,Oman,OMN,..
Battle-related deaths (number of people),VC.BTL.DETH,Pakistan,PAK,373
Battle-related deaths (number of people),VC.BTL.DETH,Palau,PLW,..
Battle-related deaths (number of people),VC.BTL.DETH,Panama,PAN,..
Battle-related deaths (number of people),VC.BTL.DETH,Papua New Guinea,PNG,..
Battle-related deaths (number of people),VC.BTL.DETH,Paraguay,PRY,..
Battle-related deaths (number of people),VC.BTL.DETH,Peru,PER,5
Battle-related deaths (number of people),VC.BTL.DETH,Philippines,PHL,348
Battle-related deaths (number of people),VC.BTL.DETH,Poland,POL,..
Battle-related deaths (number of people),VC.BTL.DETH,Portugal,PRT,..
Battle-related deaths (number of people),VC.BTL.DETH,Puerto Rico,PRI,..
Battle-related deaths (number of people),VC.BTL.DETH,Qatar,QAT,..
Battle-related deaths (number of people),VC.BTL.DETH,Romania,ROU,..
Battle-related deaths (number of people),VC.BTL.DETH,Russian Federation,RUS,32
Battle-related deaths (number of people),VC.BTL.DETH,Rwanda,RWA,..
Battle-related deaths (number of people),VC.BTL.DETH,Samoa,WSM,..
Battle-related deaths (number of people),VC.BTL.DETH,San Marino,SMR,..
Battle-related deaths (number of people),VC.BTL.DETH,Sao Tome and Principe,STP,..
Battle-related deaths (number of people),VC.BTL.DETH,Saudi Arabia,SAU,0
Battle-related deaths (number of people),VC.BTL.DETH,Senegal,SEN,..
Battle-related deaths (number of people),VC.BTL.DETH,Serbia,SRB,..
Battle-related deaths (number of people),VC.BTL.DETH,Seychelles,SYC,..
Battle-related deaths (number of people),VC.BTL.DETH,Sierra Leone,SLE,..
Battle-related deaths (number of people),VC.BTL.DETH,Singapore,SGP,..
Battle-related deaths (number of people),VC.BTL.DETH,Sint Maarten (Dutch part),SXM,..
Battle-related deaths (number of people),VC.BTL.DETH,Slovak Republic,SVK,..
Battle-related deaths (number of people),VC.BTL.DETH,Slovenia,SVN,..
Battle-related deaths (number of people),VC.BTL.DETH,Solomon Islands,SLB,..
Battle-related deaths (number of people),VC.BTL.DETH,Somalia,SOM,1942
Battle-related deaths (number of people),VC.BTL.DETH,South Africa,ZAF,..
Battle-related deaths (number of people),VC.BTL.DETH,South Sudan,SSD,58
Battle-related deaths (number of people),VC.BTL.DETH,Spain,ESP,..
Battle-related deaths (number of people),VC.BTL.DETH,Sri Lanka,LKA,..
Battle-related deaths (number of people),VC.BTL.DETH,St. Kitts and Nevis,KNA,..
Battle-related deaths (number of people),VC.BTL.DETH,St. Lucia,LCA,..
Battle-related deaths (number of people),VC.BTL.DETH,St. Martin (French part),MAF,..
Battle-related deaths (number of people),VC.BTL.DETH,St. Vincent and the Grenadines,VCT,..
Battle-related deaths (number of people),VC.BTL.DETH,Sudan,SDN,45
Battle-related deaths (number of people),VC.BTL.DETH,Suriname,SUR,..
Battle-related deaths (number of people),VC.BTL.DETH,Sweden,SWE,..
Battle-related deaths (number of people),VC.BTL.DETH,Switzerland,CHE,..
Battle-related deaths (number of people),VC.BTL.DETH,Syrian Arab Republic,SYR,4862
Battle-related deaths (number of people),VC.BTL.DETH,Tajikistan,TJK,..
Battle-related deaths (number of people),VC.BTL.DETH,Tanzania,TZA,25
Battle-related deaths (number of people),VC.BTL.DETH,Thailand,THA,48
Battle-related deaths (number of people),VC.BTL.DETH,Timor-Leste,TLS,..
Battle-related deaths (number of people),VC.BTL.DETH,Togo,TGO,..
Battle-related deaths (number of people),VC.BTL.DETH,Tonga,TON,..
Battle-related deaths (number of people),VC.BTL.DETH,Trinidad and Tobago,TTO,..
Battle-related deaths (number of people),VC.BTL.DETH,Tunisia,TUN,..
Battle-related deaths (number of people),VC.BTL.DETH,Turkey,TUR,190
Battle-related deaths (number of people),VC.BTL.DETH,Turkmenistan,TKM,..
Battle-related deaths (number of people),VC.BTL.DETH,Turks and Caicos Islands,TCA,..
Battle-related deaths (number of people),VC.BTL.DETH,Tuvalu,TUV,..
Battle-related deaths (number of people),VC.BTL.DETH,Uganda,UGA,..
Battle-related deaths (number of people),VC.BTL.DETH,Ukraine,UKR,195
Battle-related deaths (number of people),VC.BTL.DETH,United Arab Emirates,ARE,..
Battle-related deaths (number of people),VC.BTL.DETH,United Kingdom,GBR,..
Battle-related deaths (number of people),VC.BTL.DETH,United States,USA,..
Battle-related deaths (number of people),VC.BTL.DETH,Uruguay,URY,..
Battle-related deaths (number of people),VC.BTL.DETH,Uzbekistan,UZB,..
Battle-related deaths (number of people),VC.BTL.DETH,Vanuatu,VUT,..
Battle-related deaths (number of people),VC.BTL.DETH,"Venezuela, RB",VEN,..
Battle-related deaths (number of people),VC.BTL.DETH,Vietnam,VNM,..
Battle-related deaths (number of people),VC.BTL.DETH,Virgin Islands (U.S.),VIR,..
Battle-related deaths (number of people),VC.BTL.DETH,West Bank and Gaza,PSE,..
Battle-related deaths (number of people),VC.BTL.DETH,"Yemen, Rep.",YEM,2363
Battle-related deaths (number of people),VC.BTL.DETH,Zambia,ZMB,..
Battle-related deaths (number of people),VC.BTL.DETH,Zimbabwe,ZWE,..
Battle-related deaths (number of people),VC.BTL.DETH,Africa Eastern and Southern,AFE,5664
Battle-related deaths (number of people),VC.BTL.DETH,Africa Western and Central,AFW,4264
Battle-related deaths (number of people),VC.BTL.DETH,Arab World,ARB,11090
Battle-related deaths (number of people),VC.BTL.DETH,Caribbean small states,CSS,..
Battle-related deaths (number of people),VC.BTL.DETH,Central Europe and the Baltics,CEB,..
Battle-related deaths (number of people),VC.BTL.DETH,Early-demographic dividend,EAR,11452
Battle-related deaths (number of people),VC.BTL.DETH,East Asia & Pacific,EAS,..
Battle-related deaths (number of people),VC.BTL.DETH,East Asia & Pacific (excluding high income),EAP,..
Battle-related deaths (number of people),VC.BTL.DETH,East Asia & Pacific (IDA & IBRD countries),TEA,..
Battle-related deaths (number of people),VC.BTL.DETH,Euro area,EMU,..
Battle-related deaths (number of people),VC.BTL.DETH,Europe & Central Asia,ECS,..
Battle-related deaths (number of people),VC.BTL.DETH,Europe & Central Asia (excluding high income),ECA,8050
Battle-related deaths (number of people),VC.BTL.DETH,Europe & Central Asia (IDA & IBRD countries),TEC,..
Battle-related deaths (number of people),VC.BTL.DETH,European Union,EUU,..
Battle-related deaths (number of people),VC.BTL.DETH,Fragile and conflict affected situations,FCS,46803
Battle-related deaths (number of people),VC.BTL.DETH,Heavily indebted poor countries (HIPC),HPC,..
Battle-related deaths (number of people),VC.BTL.DETH,High income,HIC,..
Battle-related deaths (number of people),VC.BTL.DETH,IBRD only,IBD,..
Battle-related deaths (number of people),VC.BTL.DETH,IDA & IBRD total,IBT,..
Battle-related deaths (number of people),VC.BTL.DETH,IDA blend,IDB,2893
Battle-related deaths (number of people),VC.BTL.DETH,IDA only,IDX,35245
Battle-related deaths (number of people),VC.BTL.DETH,IDA total,IDA,38138
Battle-related deaths (number of people),VC.BTL.DETH,Late-demographic dividend,LTE,..
Battle-related deaths (number of people),VC.BTL.DETH,Latin America & Caribbean,LCN,..
Battle-related deaths (number of people),VC.BTL.DETH,Latin America & Caribbean (excluding high income),LAC,..
Battle-related deaths (number of people),VC.BTL.DETH,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
Battle-related deaths (number of people),VC.BTL.DETH,Least developed countries: UN classification,LDC,30404
Battle-related deaths (number of people),VC.BTL.DETH,Low & middle income,LMY,..
Battle-related deaths (number of people),VC.BTL.DETH,Low income,LIC,35060
Battle-related deaths (number of people),VC.BTL.DETH,Lower middle income,LMC,4782
Battle-related deaths (number of people),VC.BTL.DETH,Middle East & North Africa,MEA,9307
Battle-related deaths (number of people),VC.BTL.DETH,Middle East & North Africa (excluding high income),MNA,9307
Battle-related deaths (number of people),VC.BTL.DETH,Middle East & North Africa (IDA & IBRD countries),TMN,9307
Battle-related deaths (number of people),VC.BTL.DETH,Middle income,MIC,..
Battle-related deaths (number of people),VC.BTL.DETH,North America,NAC,..
Battle-related deaths (number of people),VC.BTL.DETH,Not classified,INX,..
Battle-related deaths (number of people),VC.BTL.DETH,OECD members,OED,..
Battle-related deaths (number of people),VC.BTL.DETH,Other small states,OSS,..
Battle-related deaths (number of people),VC.BTL.DETH,Pacific island small states,PSS,..
Battle-related deaths (number of people),VC.BTL.DETH,Post-demographic dividend,PST,..
Battle-related deaths (number of people),VC.BTL.DETH,Pre-demographic dividend,PRE,29916
Battle-related deaths (number of people),VC.BTL.DETH,Small states,SST,..
Battle-related deaths (number of people),VC.BTL.DETH,South Asia,SAS,21432
Battle-related deaths (number of people),VC.BTL.DETH,South Asia (IDA & IBRD),TSA,21432
Battle-related deaths (number of people),VC.BTL.DETH,Sub-Saharan Africa,SSF,9928
Battle-related deaths (number of people),VC.BTL.DETH,Sub-Saharan Africa (excluding high income),SSA,9928
Battle-related deaths (number of people),VC.BTL.DETH,Sub-Saharan Africa (IDA & IBRD countries),TSS,9928
Battle-related deaths (number of people),VC.BTL.DETH,Upper middle income,UMC,..
Battle-related deaths (number of people),VC.BTL.DETH,World,WLD,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Afghanistan,AFG,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Albania,ALB,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Algeria,DZA,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,American Samoa,ASM,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Andorra,AND,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Angola,AGO,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Antigua and Barbuda,ATG,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Argentina,ARG,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Armenia,ARM,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Aruba,ABW,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Australia,AUS,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Austria,AUT,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Azerbaijan,AZE,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Bahamas, The",BHS,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bahrain,BHR,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bangladesh,BGD,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Barbados,BRB,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Belarus,BLR,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Belgium,BEL,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Belize,BLZ,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Benin,BEN,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bermuda,BMU,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bhutan,BTN,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bolivia,BOL,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bosnia and Herzegovina,BIH,..
